200,pa3-K-Output.txt
-33.05   6.70     -18.54   		-31.88   5.98     -19.63   		1.76
-8.37    0.26     25.38    		-10.54   0.82     25.70    		2.27
32.69    -8.08    -14.25   		33.16    -9.25    -13.54   		1.45
-5.32    0.92     -31.73   		-9.31    2.73     -30.27   		4.62
-8.34    -0.18    25.23    		-10.57   0.50     25.50    		2.35
14.05    -8.02    15.23    		14.68    -10.79   16.30    		3.04
-1.43    -8.81    -32.03   		-3.38    -8.70    -31.30   		2.09
-2.99    -6.00    35.93    		-2.66    -9.44    36.22    		3.47
19.96    -12.42   -20.04   		18.35    -13.45   -21.57   		2.45
11.65    24.81    15.37    		11.36    20.98    14.42    		3.96
-33.19   4.01     -38.33   		-32.52   3.57     -37.84   		0.94
-25.10   -12.81   -6.12    		-24.88   -13.01   -5.13    		1.03
-13.52   -30.51   -32.94   		-13.39   -32.40   -31.79   		2.22
-9.91    -28.69   -33.50   		-9.70    -29.77   -32.93   		1.24
-16.61   10.38    -21.05   		-15.96   8.87     -22.66   		2.30
10.35    -15.68   -1.60    		8.52     -17.57   1.40     		4.00
12.47    24.82    -8.86    		14.87    22.87    -9.39    		3.13
29.72    -10.38   -12.02   		30.01    -11.24   -11.39   		1.11
15.52    -4.34    58.61    		17.89    -5.92    57.82    		2.96
31.16    -7.71    3.72     		31.64    -10.27   5.70     		3.27
-5.80    14.00    46.28    		-4.62    12.49    46.55    		1.94
25.57    0.62     -29.03   		25.15    0.23     -30.25   		1.35
12.13    -16.19   -11.51   		11.37    -20.25   -9.01    		4.82
-33.71   7.07     -20.80   		-32.80   6.57     -21.40   		1.19
-4.25    -21.66   -36.54   		-4.18    -21.74   -36.57   		0.11
13.53    -14.34   1.71     		12.41    -15.88   4.41     		3.30
-30.75   -29.12   -34.13   		-29.84   -33.09   -34.30   		4.08
27.02    -9.16    3.31     		25.95    -10.95   6.09     		3.48
10.94    24.96    14.39    		10.76    21.96    13.55    		3.13
24.02    8.59     40.56    		23.19    8.89     40.74    		0.90
-15.40   13.36    21.35    		-16.23   12.34    21.33    		1.31
-22.08   9.85     -18.42   		-20.04   8.94     -22.01   		4.22
24.11    14.51    -28.91   		24.09    13.25    -27.69   		1.76
-5.40    11.97    4.50     		-5.26    10.49    5.85     		2.00
-13.54   -25.59   -11.76   		-13.99   -26.03   -10.82   		1.14
7.24     11.92    -10.01   		8.04     10.83    -9.69    		1.39
1.06     20.77    7.49     		2.06     19.07    8.89     		2.42
-3.90    -2.20    -36.10   		-7.20    -1.56    -35.89   		3.36
18.40    -12.84   -18.62   		17.99    -14.54   -21.02   		2.97
10.73    25.52    12.12    		12.94    22.36    9.19     		4.85
16.05    -6.03    30.26    		20.63    -8.21    27.21    		5.92
17.56    3.59     63.02    		17.62    3.55     62.66    		0.37
21.00    19.77    -27.91   		20.49    18.87    -26.77   		1.55
32.45    0.42     14.80    		32.41    0.44     14.73    		0.09
-12.62   5.50     -5.45    		-11.66   4.31     -5.65    		1.55
-6.03    24.70    22.76    		-5.84    21.03    26.02    		4.91
0.67     -4.78    -26.92   		-0.27    -5.03    -25.77   		1.51
-33.04   2.82     -39.80   		-32.41   2.18     -39.26   		1.05
6.84     -13.99   -20.19   		7.84     -16.20   -19.77   		2.47
18.69    -1.04    59.75    		20.15    -2.00    59.30    		1.81
0.93     -6.38    63.36    		0.94     -6.30    63.32    		0.10
-19.42   9.78     -19.00   		-18.64   8.80     -21.30   		2.63
-36.59   1.19     -14.88   		-36.21   1.25     -15.34   		0.60
32.51    16.95    -16.30   		30.89    15.15    -15.49   		2.55
-33.90   -15.88   -8.25    		-33.54   -17.17   -7.29    		1.65
14.20    0.98     63.00    		14.20    0.98     63.00    		0.00
24.17    -0.86    31.29    		24.06    -0.83    31.30    		0.12
0.87     1.37     -24.12   		-0.49    0.39     -22.57   		2.28
-38.60   2.26     -32.61   		-38.23   2.03     -32.53   		0.44
-41.66   -10.32   -16.56   		-42.82   -11.62   -14.97   		2.36
28.20    -12.15   -14.35   		28.47    -14.12   -12.74   		2.56
-37.39   -17.95   -12.54   		-38.10   -19.82   -11.18   		2.42
9.89     -5.82    -22.12   		9.89     -5.83    -22.13   		0.02
29.65    -8.37    -22.21   		30.13    -9.22    -22.32   		0.98
-2.76    -10.38   13.07    		-2.83    -14.26   13.41    		3.89
-9.35    23.89    20.24    		-9.29    20.43    23.55    		4.79
4.38     -7.38    58.57    		7.56     -10.30   57.86    		4.38
10.23    -3.57    63.36    		10.24    -3.59    63.07    		0.29
25.66    17.72    19.57    		23.07    15.89    18.85    		3.26
-2.75    -5.45    43.14    		-2.84    -8.48    43.16    		3.02
-11.90   6.44     13.60    		-12.35   6.65     13.59    		0.49
-14.64   11.63    25.82    		-15.42   9.97     26.49    		1.96
-28.15   -17.10   -7.33    		-27.95   -17.53   -6.15    		1.27
25.89    0.61     -29.14   		25.52    0.30     -30.42   		1.37
6.71     -16.19   -16.15   		7.02     -18.55   -14.95   		2.66
-12.70   -27.82   -38.25   		-12.41   -28.73   -38.20   		0.96
9.03     -6.89    63.17    		10.12    -7.80    63.10    		1.42
18.94    12.14    -30.43   		18.60    11.66    -31.18   		0.96
11.83    -16.56   -9.99    		10.65    -19.80   -6.85    		4.67
-12.00   -0.70    12.20    		-13.33   -1.09    12.97    		1.58
-21.12   -22.13   -46.08   		-21.23   -23.20   -47.13   		1.50
36.70    6.43     -16.02   		34.85    6.57     -15.88   		1.85
16.03    26.92    -4.40    		17.12    23.93    -4.37    		3.18
11.56    17.79    -13.27   		10.41    17.82    -13.40   		1.16
-10.15   7.08     -8.94    		-7.99    5.24     -10.15   		3.09
-8.12    -27.47   -33.69   		-8.02    -27.73   -33.67   		0.28
16.48    6.90     -21.65   		13.55    9.66     -22.22   		4.07
-3.30    -6.69    31.61    		-2.41    -10.64   32.01    		4.06
36.80    -1.73    -13.31   		36.77    -1.70    -13.30   		0.05
20.91    -13.18   -20.53   		19.27    -15.16   -21.46   		2.73
11.15    18.15    -12.28   		10.94    18.15    -12.30   		0.21
-21.97   -18.07   -6.34    		-21.83   -18.30   -5.90    		0.51
-0.78    19.02    44.85    		1.96     14.55    46.05    		5.38
6.93     -7.21    62.94    		10.52    -10.55   63.06    		4.91
3.01     -7.09    36.19    		8.48     -11.38   34.42    		7.17
-16.34   -24.48   -43.14   		-15.80   -26.03   -43.86   		1.79
-4.06    1.60     -28.54   		-7.24    2.26     -26.67   		3.75
21.68    14.68    -30.20   		20.61    14.64    -28.86   		1.71
-11.68   6.95     19.93    		-12.79   6.40     20.50    		1.36
24.08    6.22     40.74    		23.24    6.51     40.94    		0.92
14.05    14.86    63.10    		14.05    14.67    60.50    		2.60
-15.39   -1.66    4.00     		-15.24   -1.67    3.95     		0.15
-29.41   -1.58    -11.10   		-29.42   -1.71    -12.18   		1.08
24.31    -0.11    -28.17   		23.76    -0.59    -29.73   		1.72
-25.08   -32.60   -25.23   		-26.12   -35.04   -25.32   		2.66
-6.42    -27.45   -27.24   		-6.10    -28.61   -26.88   		1.26
12.03    20.55    -16.11   		12.91    19.88    -16.29   		1.12
0.93     17.82    57.76    		3.62     14.22    58.59    		4.57
13.59    -9.18    12.04    		14.35    -11.78   13.74    		3.20
-6.58    -27.23   -29.19   		-6.24    -29.04   -28.34   		2.04
17.22    -9.58    -21.00   		16.90    -11.08   -22.62   		2.23
-35.97   -26.35   -30.40   		-36.81   -30.15   -27.30   		4.98
-43.32   -6.51    -20.59   		-44.17   -7.03    -19.79   		1.28
2.32     -0.04    -23.47   		1.73     -0.72    -21.92   		1.79
-28.23   4.38     -14.05   		-27.84   4.66     -15.06   		1.12
34.29    15.41    -14.32   		32.11    14.16    -13.31   		2.71
11.32    13.51    -11.37   		9.62     14.81    -12.23   		2.31
6.46     20.86    -3.31    		7.15     20.50    -3.55    		0.82
36.28    13.87    -1.28    		34.34    11.69    -0.63    		2.99
-11.22   -27.79   -37.09   		-10.72   -29.33   -36.56   		1.70
8.97     -7.10    58.13    		13.12    -10.17   56.92    		5.30
2.94     22.30    31.85    		4.58     18.01    33.75    		4.98
37.48    -1.19    7.65     		37.72    -1.32    7.81     		0.32
-2.32    -5.36    56.03    		-4.15    -7.85    56.14    		3.10
-9.26    -25.87   -15.52   		-9.22    -26.25   -15.00   		0.65
-12.34   4.76     12.10    		-12.18   4.70     12.09    		0.18
4.51     8.81     63.38    		4.51     8.81     63.32    		0.07
-10.35   24.81    26.05    		-9.95    22.20    27.88    		3.22
-40.87   -20.17   -29.77   		-42.97   -20.99   -29.79   		2.26
25.52    -3.78    20.15    		26.40    -5.07    20.67    		1.64
-11.09   9.50     -24.96   		-13.27   8.07     -23.88   		2.83
6.41     22.69    29.50    		8.24     18.10    31.64    		5.39
9.24     22.10    -7.36    		11.13    20.87    -7.99    		2.34
5.25     24.44    8.08     		7.87     21.92    7.22     		3.74
14.10    19.19    60.93    		13.55    16.95    60.56    		2.34
19.30    5.57     62.47    		19.19    5.39     61.74    		0.75
1.08     23.95    20.52    		1.24     19.73    24.15    		5.57
-40.33   -20.17   -19.22   		-40.52   -23.22   -16.84   		3.88
-14.85   10.84    -30.10   		-16.58   8.72     -29.16   		2.89
-5.76    14.52    45.47    		-4.15    12.26    45.96    		2.82
29.67    -7.05    8.12     		27.85    -9.54    12.30    		5.19
-9.60    21.32    17.12    		-9.68    19.72    18.84    		2.35
-17.98   -1.68    -1.36    		-18.28   -1.57    -1.35    		0.33
-29.49   -16.48   -47.08   		-29.33   -16.69   -47.37   		0.39
-31.95   -28.22   -34.58   		-33.11   -30.57   -36.09   		3.03
-26.26   10.53    -19.96   		-25.01   8.59     -21.22   		2.62
20.47    -11.85   0.49     		19.17    -14.00   4.04     		4.35
-44.10   -10.88   -25.39   		-46.18   -11.50   -25.33   		2.16
-9.02    -20.29   -9.17    		-9.63    -20.78   -7.67    		1.69
-15.92   -28.70   -38.31   		-15.30   -31.18   -37.92   		2.59
20.54    -6.81    15.00    		20.81    -9.48    16.74    		3.20
10.12    -6.13    63.30    		11.82    -7.50    63.12    		2.20
0.61     -19.24   -24.68   		0.64     -19.26   -24.69   		0.04
-5.02    -25.46   -20.57   		-5.02    -26.61   -19.36   		1.67
30.21    6.31     19.21    		28.83    6.10     18.50    		1.56
-30.56   -28.91   -34.91   		-30.11   -31.90   -35.70   		3.13
-39.68   -16.31   -36.38   		-41.53   -16.82   -35.07   		2.32
15.34    17.13    -30.83   		15.90    17.59    -29.27   		1.72
-12.09   -5.39    -47.13   		-12.94   -5.34    -45.62   		1.73
16.91    22.83    25.02    		19.51    18.58    26.20    		5.12
-36.10   -2.89    -42.01   		-36.22   -2.87    -42.14   		0.18
-36.36   3.35     -17.06   		-36.02   3.14     -17.23   		0.43
-28.18   -6.91    -47.74   		-28.19   -6.91    -47.76   		0.01
-3.21    10.31    -5.38    		-1.40    7.76     -5.20    		3.13
7.86     -11.71   -21.74   		8.12     -11.89   -22.32   		0.66
-41.62   -0.49    -26.39   		-41.53   -0.53    -26.40   		0.10
6.81     9.40     -13.54   		8.19     6.90     -12.60   		3.01
-27.79   -12.36   -48.03   		-27.90   -12.40   -48.35   		0.34
-29.47   10.32    -24.22   		-27.94   8.34     -24.71   		2.55
-8.32    -22.42   -11.67   		-8.30    -23.57   -10.56   		1.60
-14.82   1.95     2.60     		-13.54   1.10     2.36     		1.56
6.53     20.47    -4.16    		8.57     19.45    -5.02    		2.44
12.64    -15.10   -14.10   		12.64    -18.57   -13.59   		3.51
-31.57   -13.80   -46.39   		-31.34   -14.18   -47.10   		0.84
-5.42    -1.54    56.40    		-6.26    -1.39    56.39    		0.86
10.67    -6.49    47.22    		16.43    -10.25   44.95    		7.25
-27.36   -21.61   -7.39    		-27.11   -22.39   -7.08    		0.87
-9.16    1.56     23.40    		-12.31   2.47     23.78    		3.30
12.27    16.66    -22.69   		10.58    16.79    -22.34   		1.73
-24.69   -1.70    -9.80    		-24.28   -1.88    -10.78   		1.08
-15.40   -32.00   -27.32   		-17.35   -34.91   -23.20   		5.41
21.59    5.22     55.97    		21.49    5.27     55.98    		0.11
-3.09    -5.20    40.96    		-2.80    -9.60    40.95    		4.40
-6.93    7.06     53.46    		-5.89    5.89     53.69    		1.58
23.93    -13.16   -4.20    		23.45    -14.66   -2.19    		2.56
7.08     21.48    -4.02    		8.77     20.59    -4.74    		2.04
-12.20   10.01    -26.13   		-14.50   8.42     -24.99   		3.01
20.23    23.88    13.13    		22.77    18.70    12.92    		5.77
11.54    21.92    37.95    		13.28    19.29    38.70    		3.24
10.68    25.02    14.02    		10.09    22.38    13.66    		2.73
10.01    23.98    21.57    		10.22    19.78    24.25    		4.99
18.28    23.85    16.05    		18.08    21.06    14.81    		3.06
