200,pa4-C-Output.txt
8.86     -7.02    51.47    		5.15     -10.55   50.50    		5.22
30.39    11.76    16.49    		31.48    10.40    14.51    		2.64
-32.38   -26.29   -15.49   		-32.36   -26.24   -15.53   		0.07
4.07     -13.86   -1.21    		3.77     -15.47   -0.80    		1.69
-8.87    -1.54    22.08    		-7.79    -1.17    20.93    		1.62
7.29     19.63    -6.23    		8.96     19.32    -6.99    		1.86
-3.94    23.70    31.62    		-4.79    21.19    29.59    		3.34
-3.82    6.57     -21.40   		-5.94    5.38     -23.25   		3.06
37.80    -1.22    -6.68    		39.50    -2.52    -7.27    		2.22
-4.55    -8.54    -41.69   		-4.15    -9.91    -44.37   		3.03
0.95     -6.85    56.74    		1.88     -9.98    55.64    		3.45
10.65    -6.53    62.17    		13.84    -8.69    61.17    		3.98
-23.83   9.87     -36.21   		-22.88   8.21     -36.51   		1.93
2.02     -1.40    63.33    		4.29     -3.27    61.50    		3.46
9.26     1.56     -19.99   		8.25     0.05     -22.10   		2.79
-9.60    -4.37    14.20    		-8.74    -3.93    14.21    		0.96
-40.64   -16.38   -31.66   		-39.65   -17.94   -32.79   		2.16
-36.91   -25.49   -21.60   		-36.95   -25.54   -21.59   		0.07
-41.10   -0.98    -18.63   		-39.49   -4.86    -19.02   		4.22
-42.37   -15.85   -20.96   		-41.08   -16.61   -21.52   		1.60
-5.14    10.19    -2.29    		-2.27    8.26     -4.78    		4.26
27.15    9.40     26.54    		27.45    8.86     26.61    		0.63
-20.41   6.78     -15.62   		-20.91   4.70     -17.52   		2.86
-4.96    -1.97    47.04    		-4.65    -1.64    46.59    		0.64
-1.99    -19.28   -11.62   		1.31     -20.96   -13.29   		4.06
-9.65    1.36     -41.81   		-10.64   2.24     -42.52   		1.50
10.25    -6.97    61.87    		11.93    -9.04    61.25    		2.74
-39.44   -12.74   -33.83   		-38.86   -14.30   -33.96   		1.67
8.84     -8.74    16.57    		6.17     -12.13   16.54    		4.32
24.09    13.31    33.63    		24.42    11.46    34.48    		2.07
16.28    24.40    -24.99   		15.44    21.66    -24.11   		3.00
13.85    -11.52   5.91     		13.99    -13.31   6.56     		1.90
39.38    2.67     5.91     		39.79    0.73     6.14     		1.99
-24.94   -27.81   -39.73   		-26.68   -28.16   -43.06   		3.77
2.63     19.71    45.52    		1.60     16.59    41.26    		5.37
23.39    9.95     43.55    		24.16    9.78     41.83    		1.89
-14.22   11.69    21.54    		-13.39   9.22     21.56    		2.61
-27.76   -17.23   -7.27    		-27.73   -17.27   -8.53    		1.26
7.74     -8.76    -23.32   		8.45     -10.09   -25.18   		2.39
-29.00   -14.94   -6.73    		-31.02   -15.93   -8.95    		3.16
34.75    -0.96    12.05    		33.59    -1.21    13.41    		1.81
17.33    -2.46    61.35    		20.13    -5.21    58.19    		5.04
18.89    -4.22    -23.35   		19.50    -5.50    -25.18   		2.32
7.83     16.54    -8.07    		9.61     15.60    -10.45   		3.12
-6.47    9.17     55.19    		-4.54    5.71     58.16    		4.95
-5.69    -26.47   -21.31   		-6.26    -28.34   -19.88   		2.42
-18.26   -6.79    -2.10    		-16.46   -2.72    -5.00    		5.31
-34.80   -3.96    -43.47   		-33.57   -3.22    -44.00   		1.53
5.80     24.19    18.61    		1.63     20.95    17.28    		5.44
-11.44   -22.67   -10.98   		-11.16   -24.17   -11.69   		1.69
11.93    -6.47    54.74    		12.73    -10.14   50.92    		5.36
-7.07    6.06     58.84    		-5.07    3.43     57.46    		3.58
-4.51    10.66    -1.93    		-2.24    8.77     -3.42    		3.31
-22.61   -20.52   -6.92    		-22.21   -18.69   -8.12    		2.23
-30.33   6.76     -37.36   		-30.97   4.55     -36.84   		2.36
-32.30   -13.54   -46.38   		-33.25   -12.30   -47.61   		1.99
-38.91   -16.30   -39.50   		-38.20   -15.88   -41.23   		1.91
5.16     19.62    -1.69    		6.26     18.82    -1.25    		1.43
-20.14   5.71     -41.42   		-21.08   4.59     -42.36   		1.75
12.19    18.09    -19.65   		13.00    18.27    -20.82   		1.43
-15.87   6.55     -13.27   		-15.69   3.70     -14.79   		3.23
30.81    20.37    -8.79    		31.53    18.64    -10.98   		2.88
-34.70   -24.19   -15.20   		-34.52   -23.65   -14.85   		0.66
-5.44    -20.25   -10.74   		-5.98    -22.62   -12.09   		2.78
-5.40    -9.61    -42.86   		-3.87    -12.84   -44.31   		3.86
-5.77    -11.26   5.09     		-4.72    -12.46   7.45     		2.85
19.77    26.03    5.35     		18.51    24.34    2.00     		3.96
-4.90    -4.00    37.37    		-4.92    -1.85    35.06    		3.16
-8.32    -28.64   -25.40   		-10.47   -32.75   -27.76   		5.21
-0.36    -10.42   -31.72   		-0.33    -8.76    -33.13   		2.18
22.61    10.36    48.61    		23.25    9.14     49.32    		1.55
-0.84    11.90    -4.34    		2.49     11.59    -3.88    		3.38
