200,pa4-D-Output.txt
8.56     10.50    -12.18   		6.68     6.80     -12.05   		4.16
-30.70   -28.37   -16.99   		-30.64   -31.25   -18.39   		3.21
2.95     17.02    -0.56    		5.95     14.85    0.16     		3.77
-12.31   4.81     -40.70   		-12.01   3.14     -41.07   		1.74
16.38    -17.78   -8.82    		18.96    -21.73   -7.65    		4.86
38.75    0.78     -11.39   		41.67    1.78     -10.66   		3.17
39.56    2.51     0.02     		41.96    4.22     -0.66    		3.02
21.88    -14.61   -4.75    		22.59    -18.15   -3.29    		3.90
-12.40   12.04    33.13    		-12.02   12.53    33.22    		0.64
-26.35   -19.69   -6.98    		-26.35   -20.74   -8.03    		1.48
4.33     20.52    41.98    		8.35     16.26    42.93    		5.93
20.18    -5.19    25.97    		16.90    -11.64   24.02    		7.50
-16.48   -32.35   -27.84   		-19.33   -37.25   -28.50   		5.71
-3.05    -15.99   -39.47   		-1.58    -19.67   -41.26   		4.35
27.60    6.06     26.31    		30.30    4.36     24.28    		3.78
15.69    26.03    9.76     		13.08    22.81    6.70     		5.15
12.73    -8.76    13.57    		13.84    -13.25   12.54    		4.74
21.38    -16.57   -8.01    		22.05    -21.86   -11.67   		6.47
-16.77   -19.72   -46.68   		-17.56   -24.09   -47.91   		4.61
8.98     -7.03    26.53    		10.47    -11.21   24.60    		4.84
37.80    -1.22    -6.68    		38.65    -7.28    -5.59    		6.22
-17.16   7.44     -14.94   		-18.67   4.00     -17.42   		4.50
31.76    13.45    13.11    		32.23    12.81    13.38    		0.84
-7.64    -3.11    26.40    		-5.88    -4.31    23.32    		3.75
-3.91    11.76    0.54     		-0.29    8.08     -1.14    		5.43
18.94    22.36    23.61    		15.62    19.88    21.91    		4.48
35.05    9.24     -19.75   		35.99    9.95     -20.41   		1.35
38.34    -0.69    6.01     		40.53    -5.69    7.23     		5.59
-2.05    -12.24   3.76     		-1.34    -15.43   4.49     		3.34
-3.96    9.23     -8.48    		-5.33    4.04     -11.75   		6.28
0.16     -5.52    -28.15   		2.79     -7.62    -27.91   		3.37
17.37    -2.41    61.35    		20.64    -5.11    61.84    		4.27
-40.94   -12.81   -15.59   		-40.33   -11.46   -20.17   		4.81
19.98    16.23    -31.00   		19.83    15.58    -30.65   		0.75
10.04    22.70    -7.89    		15.39    20.50    -9.30    		5.95
19.09    -10.97   3.58     		20.98    -14.53   5.23     		4.35
-38.35   0.05     -36.93   		-35.90   -4.47    -37.66   		5.20
-16.03   -10.01   -0.83    		-14.90   -10.43   -2.04    		1.71
9.09     -8.77    -22.81   		10.60    -13.03   -23.57   		4.59
-35.49   -24.91   -35.58   		-36.01   -25.42   -35.85   		0.77
-12.93   -25.88   -41.00   		-13.44   -26.76   -45.65   		4.76
39.24    9.56     -2.71    		39.48    9.03     -5.14    		2.50
-13.13   4.84     -41.47   		-12.52   1.56     -42.23   		3.41
-21.37   -11.62   -4.26    		-20.11   -13.28   -5.47    		2.41
-5.20    10.78    0.60     		-1.19    8.25     0.82     		4.75
-24.28   2.28     -13.10   		-26.56   1.01     -14.54   		2.97
19.97    -4.85    29.52    		21.25    -9.56    25.94    		6.05
-34.25   1.72     -40.21   		-30.64   -1.24    -40.47   		4.68
-27.15   5.35     -40.88   		-29.10   0.75     -39.74   		5.12
1.39     22.19    32.84    		-3.28    18.39    33.15    		6.03
32.92    9.16     13.64    		35.10    10.44    11.47    		3.33
13.24    -6.28    40.52    		13.00    -12.05   35.54    		7.63
-40.65   -16.40   -31.64   		-38.39   -18.93   -31.25   		3.41
16.25    -4.81    47.35    		11.47    -12.80   48.23    		9.36
20.62    22.12    -26.70   		18.21    21.16    -24.06   		3.70
-3.53    17.28    46.49    		-1.53    12.65    41.75    		6.92
18.53    -15.15   -16.41   		18.10    -17.35   -18.63   		3.15
9.70     24.01    21.48    		9.20     19.22    20.80    		4.87
-1.31    -9.74    -32.77   		-0.10    -9.07    -33.53   		1.57
25.26    23.72    5.42     		24.79    20.91    1.23     		5.07
17.15    24.74    13.31    		16.82    22.88    8.13     		5.52
-22.45   3.47     -43.79   		-25.36   -0.43    -43.26   		4.89
-36.78   5.35     -29.84   		-33.04   3.19     -31.71   		4.71
-7.46    8.40     -3.75    		-6.09    3.55     -6.98    		5.98
-2.88    -6.63    33.13    		-0.90    -9.51    33.24    		3.49
13.02    -14.53   -15.45   		11.98    -18.66   -18.53   		5.25
-7.79    -25.05   -16.01   		-7.15    -30.61   -16.57   		5.62
2.10     21.21    6.43     		3.00     14.75    5.79     		6.56
31.27    -5.02    11.87    		33.55    -8.30    12.77    		4.10
20.74    21.35    -27.29   		19.26    19.65    -27.34   		2.26
31.87    2.58     16.34    		32.49    2.32     21.16    		4.87
20.54    1.33     56.51    		23.63    -0.67    57.22    		3.75
-6.90    -24.71   -16.50   		-5.47    -29.60   -17.36   		5.17
5.41     9.33     -13.49   		1.82     6.12     -11.70   		5.13
-9.74    -12.75   -0.11    		-11.58   -15.69   -1.94    		3.92
31.29    18.60    -17.07   		30.53    18.07    -16.40   		1.14
-6.51    12.13    6.77     		-2.27    9.30     7.60     		5.16
-13.92   5.25     -41.41   		-14.61   3.88     -40.97   		1.60
33.61    16.91    -5.83    		32.94    16.37    -5.89    		0.86
-3.17    -24.79   -24.21   		3.29     -23.59   -26.29   		6.90
-31.13   -16.35   -46.09   		-31.23   -18.98   -46.11   		2.64
13.25    -10.02   10.37    		13.44    -14.04   9.43     		4.13
4.78     -7.03    40.76    		3.81     -11.71   38.72    		5.20
-24.71   -30.55   -35.68   		-27.58   -31.30   -39.60   		4.92
16.42    -5.28    40.52    		15.36    -12.07   39.01    		7.04
30.79    -9.17    -20.05   		31.50    -14.23   -20.56   		5.13
-23.86   -23.71   -43.86   		-20.72   -25.12   -47.39   		4.93
-33.67   0.04     -42.11   		-35.30   -3.92    -38.88   		5.36
-35.20   -24.15   -15.78   		-35.13   -24.08   -15.84   		0.11
-5.35    -1.69    49.91    		-4.35    1.95     48.53    		4.01
-6.56    19.96    39.09    		-6.59    16.96    33.55    		6.30
-32.27   6.15     -36.12   		-32.17   1.08     -36.16   		5.07
-25.50   -24.69   -43.02   		-25.64   -26.31   -45.20   		2.71
-12.30   -2.53    -46.05   		-12.05   -3.58    -46.49   		1.17
-5.48    -4.49    32.38    		-4.14    -3.27    31.73    		1.93
-8.61    8.30     -18.57   		-7.24    4.07     -13.68   		6.61
22.48    22.01    16.28    		21.29    20.21    14.66    		2.70
-6.99    -6.72    18.86    		-6.46    -7.06    16.38    		2.56
35.07    13.44    9.26     		35.38    12.60    6.53     		2.87
2.28     -9.59    -26.39   		3.68     -10.09   -28.32   		2.44
-6.08    -12.73   -43.35   		-7.94    -12.02   -47.96   		5.02
13.35    22.14    36.68    		12.74    18.06    35.63    		4.25
-16.72   -29.69   -16.31   		-13.69   -34.36   -19.68   		6.51
-36.00   1.01     -39.44   		-34.89   -3.57    -38.62   		4.78
-5.79    -8.79    14.96    		-4.33    -13.50   13.83    		5.05
25.93    22.25    -21.52   		23.44    21.28    -20.37   		2.91
3.98     20.35    42.70    		10.06    14.60    44.31    		8.52
30.91    20.09    -4.74    		30.19    18.77    -4.98    		1.52
14.17    13.43    -22.17   		14.42    13.62    -22.24   		0.32
-10.31   -6.50    -46.75   		-11.45   -9.07    -48.60   		3.37
27.36    -4.87    14.57    		28.69    -9.90    11.70    		5.94
21.22    13.56    50.04    		21.27    11.58    50.20    		1.99
26.39    21.17    12.15    		25.63    20.05    7.72     		4.63
7.91     22.89    28.45    		9.76     17.59    30.71    		6.06
8.98     -7.03    26.53    		9.91     -12.91   22.27    		7.32
23.60    20.82    -25.26   		22.97    20.19    -24.57   		1.13
23.49    -15.33   -15.20   		22.66    -18.35   -18.86   		4.82
-4.10    20.35    12.90    		-2.92    16.44    15.27    		4.72
7.75     -7.17    26.93    		7.29     -11.97   23.84    		5.73
15.86    24.66    14.62    		16.23    19.85    14.67    		4.83
23.61    19.07    -26.85   		21.65    18.98    -27.12   		1.98
30.81    20.37    -8.79    		30.58    19.54    -9.43    		1.07
-2.03    -17.95   -36.64   		0.59     -22.15   -37.48   		5.03
-16.63   6.67     -41.22   		-19.68   4.81     -39.27   		4.08
27.18    -1.26    22.05    		30.77    -0.51    26.48    		5.75
37.94    10.03    7.05     		38.52    10.15    7.56     		0.79
-6.31    25.00    24.06    		-7.52    20.56    26.17    		5.06
17.30    -7.45    15.20    		20.19    -12.65   12.45    		6.55
37.02    2.43     10.04    		38.53    -1.37    10.81    		4.16
-17.84   -10.17   -2.47    		-19.39   -8.86    -6.84    		4.81
0.89     2.39     -23.20   		0.08     1.73     -22.44   		1.30
-3.56    -3.11    -37.22   		-1.40    -5.28    -35.38   		3.58
21.07    2.41     55.67    		25.74    1.09     56.25    		4.89
13.10    24.48    17.42    		13.39    20.94    14.48    		4.61
5.25     4.64     -18.57   		2.41     3.55     -18.78   		3.06
-34.41   -12.65   -7.85    		-35.44   -14.16   -11.40   		4.00
-22.83   5.91     -14.62   		-23.96   2.66     -15.90   		3.66
-42.85   -12.45   -19.87   		-40.70   -14.35   -21.90   		3.51
20.64    13.42    54.22    		22.16    11.81    55.71    		2.66
24.28    11.95    -31.04   		24.21    10.51    -31.52   		1.51
3.64     20.08    1.73     		5.42     15.18    2.27     		5.24
-5.45    -5.26    31.03    		-5.37    -6.01    28.75    		2.40
-4.13    1.52     -28.67   		-3.74    0.73     -31.53   		2.99
-20.33   -1.74    -47.15   		-19.58   -3.73    -46.91   		2.13
-10.31   -6.50    -46.75   		-9.52    -8.52    -47.78   		2.40
-16.36   -29.33   -37.51   		-15.53   -32.14   -40.52   		4.20
-9.61    12.85    13.07    		-6.65    7.51     11.52    		6.30
35.97    12.94    -12.87   		36.45    13.20    -12.91   		0.54
-9.50    7.89     -27.10   		-12.13   7.57     -28.19   		2.87
4.89     -12.26   9.40     		6.05     -15.64   9.00     		3.60
20.29    -16.84   -8.19    		22.01    -20.67   -13.10   		6.46
19.48    2.57     62.98    		22.17    4.81     62.14    		3.60
35.94    2.03     -17.81   		38.32    2.61     -20.26   		3.47
14.97    -3.56    -22.20   		15.62    -4.15    -22.46   		0.91
21.57    24.32    8.95     		20.49    21.61    6.95     		3.54
-5.80    -23.03   -37.26   		-3.75    -27.25   -37.90   		4.74
-4.70    13.75    7.10     		-1.24    13.30    9.74     		4.37
8.83     -7.15    59.24    		5.55     -11.19   61.29    		5.59
37.80    -1.22    -6.68    		37.57    -7.19    -4.82    		6.26
8.96     10.85    -12.04   		7.37     10.22    -6.26    		6.02
-3.96    9.23     -8.48    		-3.11    5.22     -11.94   		5.36
-0.77    11.66    -5.02    		4.37     10.96    -3.83    		5.32
-23.35   -31.21   -34.76   		-22.19   -34.09   -36.03   		3.35
29.28    -1.19    18.34    		31.95    -3.36    17.84    		3.47
21.46    21.83    -26.23   		20.58    20.91    -25.23   		1.61
-20.14   5.71     -41.42   		-19.62   1.83     -42.21   		4.00
39.78    2.96     -8.45    		42.31    1.16     -9.23    		3.20
-4.52    -21.35   -13.45   		-4.21    -26.46   -13.92   		5.14
4.88     20.78    40.84    		3.24     15.48    37.26    		6.61
35.60    10.81    9.57     		35.77    10.92    9.78     		0.30
27.70    -12.53   -15.26   		28.89    -17.50   -10.72   		6.84
34.67    13.19    -16.04   		34.53    14.71    -17.51   		2.11
35.77    -3.74    -16.68   		37.31    -9.23    -16.60   		5.70
-27.52   -0.89    -11.79   		-31.11   -1.60    -13.77   		4.16
-12.93   -25.88   -41.00   		-11.50   -26.91   -44.37   		3.80
22.00    6.16     54.30    		23.54    7.15     53.99    		1.85
-5.36    -12.24   3.16     		-2.08    -15.87   3.33     		4.90
-2.65    -9.05    23.12    		-3.77    -11.51   20.10    		4.05
-5.76    -2.16    -40.19   		-5.70    -2.13    -40.23   		0.09
38.32    3.05     -12.75   		41.82    0.35     -13.53   		4.49
-9.70    -2.75    -44.04   		-10.04   -2.99    -44.95   		1.00
-5.43    -1.53    54.58    		-3.11    3.28     55.32    		5.39
-8.34    2.39     27.09    		-6.55    1.61     27.80    		2.07
33.27    8.23     13.44    		34.57    9.03     11.96    		2.13
8.91     -0.59    63.33    		5.72     -0.58    62.67    		3.26
4.52     -17.13   -11.24   		9.84     -20.44   -12.40   		6.37
34.75    -4.06    8.83     		37.21    -6.53    9.66     		3.59
-5.40    10.42    -0.03    		-1.01    6.21     -1.68    		6.31
-3.31    -5.50    37.61    		-2.66    -5.71    37.56    		0.68
12.66    -1.08    63.02    		10.94    -3.62    62.44    		3.12
-4.24    9.86     -4.57    		0.02     5.40     -8.10    		7.10
10.05    -8.41    16.80    		12.23    -14.15   13.43    		7.00
-6.27    15.50    11.24    		-3.22    14.00    11.31    		3.40
-18.30   -12.77   -48.90   		-18.15   -15.77   -50.43   		3.37
16.55    7.48     63.17    		16.49    7.50     62.45    		0.72
-8.92    1.13     -41.13   		-8.25    -0.37    -41.83   		1.79
1.61     19.54    46.13    		1.57     12.55    44.14    		7.26
24.40    17.51    24.21    		21.04    18.92    24.04    		3.65
33.12    17.10    6.89     		32.26    16.80    6.97     		0.91
-6.13    -16.62   -5.40    		-3.99    -19.53   -3.94    		3.90

