200,pa4-E-Output.txt
-2.12    24.07    20.12    		-1.18    21.95    20.31    		2.33
-16.04   6.80     -13.75   		-15.94   5.22     -14.59   		1.80
7.28     16.61    -7.16    		6.37     15.60    -7.64    		1.44
12.29    -6.40    54.98    		12.68    -9.44    54.73    		3.08
5.93     9.53     63.35    		6.66     5.64     61.50    		4.37
33.69    13.98    10.65    		33.39    13.37    10.22    		0.80
8.92     13.39    63.18    		5.32     12.33    61.53    		4.10
6.55     -6.84    40.48    		6.20     -8.26    37.27    		3.53
30.87    15.58    13.05    		31.29    15.15    9.83     		3.28
13.28    22.16    36.65    		11.63    20.94    34.48    		2.99
-16.11   14.36    21.23    		-14.97   12.62    18.14    		3.73
-6.64    11.78    6.27     		-4.10    11.53    4.09     		3.35
-28.99   -30.02   -34.02   		-30.32   -30.98   -33.87   		1.65
-9.21    24.01    20.33    		-9.71    21.19    18.79    		3.25
-3.42    14.79    55.62    		-2.10    13.13    55.76    		2.12
17.79    -3.27    51.15    		16.98    -4.85    50.26    		1.98
-8.01    -23.85   -14.02   		-8.18    -23.66   -14.16   		0.29
-34.56   -27.74   -22.76   		-33.83   -28.40   -23.38   		1.17
-28.76   -19.25   -7.22    		-29.13   -19.13   -9.91    		2.71
7.04     20.98    -4.88    		8.15     21.56    -5.33    		1.33
2.05     -8.58    24.77    		1.19     -9.88    24.22    		1.65
18.90    17.18    48.16    		18.37    16.30    44.54    		3.76
-37.73   -20.35   -15.04   		-37.60   -18.69   -15.15   		1.66
-2.84    -18.16   -38.09   		-2.05    -20.55   -38.16   		2.52
-32.82   -27.08   -36.04   		-33.38   -28.06   -36.64   		1.28
24.07    -1.91    -27.14   		27.00    -1.47    -30.67   		4.61
15.40    22.54    33.58    		15.04    20.74    30.82    		3.31
20.93    22.76    16.60    		19.90    22.08    13.14    		3.67
29.59    20.31    -19.34   		30.46    19.61    -19.47   		1.12
4.62     -17.01   -10.70   		4.70     -17.23   -10.67   		0.24
-1.41    -20.74   -32.50   		-0.15    -20.80   -34.02   		1.97
29.52    21.22    -4.90    		29.57    20.98    -7.02    		2.13
38.69    9.35     6.41     		37.98    9.18     5.89     		0.89
1.36     -8.56    25.79    		-1.86    -8.49    26.92    		3.41
34.63    16.17    -10.18   		34.45    15.65    -10.63   		0.71
12.51    -6.36    54.76    		13.29    -8.28    54.06    		2.19
15.91    24.87    13.58    		15.02    23.81    10.05    		3.80
-6.02    -9.45    10.94    		-7.67    -10.01   10.57    		1.79
-5.29    -21.46   -12.76   		-6.15    -21.74   -13.76   		1.35
40.66    2.93     -5.55    		40.23    1.76     -6.65    		1.66
-39.90   -21.09   -19.29   		-39.46   -20.92   -20.02   		0.87
-4.15    -21.30   -13.78   		-2.40    -21.33   -15.42   		2.40
31.83    -5.83    9.07     		32.06    -6.27    9.24     		0.53
-2.36    -20.88   -34.51   		-2.80    -22.72   -36.75   		2.94
30.39    12.07    16.28    		30.87    11.29    14.56    		1.94
3.60     7.37     -16.63   		3.64     7.45     -16.71   		0.12
-16.16   -12.92   -48.39   		-17.13   -13.43   -50.39   		2.28
-27.42   -9.07    -48.28   		-27.68   -12.67   -49.55   		3.83
-9.07    -11.54   2.41     		-9.05    -10.86   2.24     		0.70
18.50    -15.14   -16.42   		18.33    -16.18   -17.55   		1.55
3.05     -7.25    54.84    		2.03     -10.09   50.81    		5.03
-44.46   -8.65    -24.76   		-43.25   -7.54    -26.07   		2.09
9.58     -12.64   -19.53   		12.57    -13.67   -19.56   		3.17
0.72     19.39    46.66    		-0.94    16.09    45.39    		3.91
-9.89    -11.77   1.68     		-9.95    -11.24   1.08     		0.81
19.69    25.57    -20.25   		16.58    23.91    -20.30   		3.53
-6.56    19.96    39.09    		-7.63    19.36    34.44    		4.80
15.87    5.50     63.12    		15.83    5.60     61.26    		1.87
-6.50    -19.65   -41.58   		-6.06    -21.62   -42.08   		2.08
-6.84    16.48    12.77    		-7.53    17.29    11.99    		1.32
18.19    16.23    58.39    		17.92    16.18    57.72    		0.72
-12.81   -13.11   -47.40   		-10.74   -11.39   -49.28   		3.28
31.83    2.37     16.31    		30.09    2.38     18.26    		2.61
19.77    -14.17   -2.67    		18.99    -14.31   -1.47    		1.44
-29.63   6.18     -38.80   		-31.09   4.66     -39.92   		2.39
-36.23   -25.46   -19.19   		-35.66   -26.35   -20.91   		2.02
21.63    25.40    -8.66    		21.54    25.15    -8.65    		0.26
20.07    -1.18    50.75    		23.13    0.63     49.91    		3.65
24.12    22.65    12.16    		21.90    21.48    10.51    		3.01
-5.08    -6.20    26.40    		-4.74    -5.91    26.21    		0.48
0.42     18.67    49.64    		1.12     16.34    51.71    		3.19
4.71     -7.10    51.12    		2.39     -8.67    50.88    		2.81
