200,pa4-K-Output.txt
-31.64   6.63     -16.42   		-31.88   5.98     -19.63   		3.29
-8.39    1.26     25.97    		-10.54   0.82     25.70    		2.22
32.35    -8.30    -13.65   		33.16    -9.25    -13.54   		1.26
-5.52    1.13     -31.90   		-9.31    2.73     -30.27   		4.42
-8.39    1.26     25.97    		-10.57   0.50     25.50    		2.35
14.43    -7.48    17.23    		14.68    -10.79   16.30    		3.44
-1.66    -5.58    -30.44   		-3.38    -8.70    -31.30   		3.67
-2.68    -6.45    34.50    		-2.66    -9.44    36.22    		3.45
18.98    -11.78   -19.67   		18.35    -13.45   -21.57   		2.62
11.89    24.50    17.60    		11.36    20.98    14.42    		4.78
-33.16   5.26     -37.00   		-32.52   3.57     -37.84   		1.99
-24.61   -13.00   -6.03    		-24.88   -13.01   -5.13    		0.94
-14.90   -31.44   -30.80   		-13.39   -32.40   -31.79   		2.05
-10.17   -29.28   -30.81   		-9.70    -29.77   -32.93   		2.22
-13.52   10.36    -20.37   		-15.96   8.87     -22.66   		3.66
9.46     -14.52   1.19     		8.52     -17.57   1.40     		3.20
12.46    25.25    -8.03    		14.87    22.87    -9.39    		3.65
28.80    -9.96    -8.32    		30.01    -11.24   -11.39   		3.54
16.35    -3.90    57.90    		17.89    -5.92    57.82    		2.54
30.85    -7.75    5.88     		31.64    -10.27   5.70     		2.65
-4.87    14.29    48.77    		-4.62    12.49    46.55    		2.87
24.56    2.19     -29.46   		25.15    0.23     -30.25   		2.19
11.89    -16.82   -8.12    		11.37    -20.25   -9.01    		3.58
-33.40   7.41     -21.12   		-32.80   6.57     -21.40   		1.07
-4.27    -21.70   -36.53   		-4.18    -21.74   -36.57   		0.11
12.67    -13.73   2.99     		12.41    -15.88   4.41     		2.59
-26.64   -30.88   -34.21   		-29.84   -33.09   -34.30   		3.89
27.58    -7.42    8.24     		25.95    -10.95   6.09     		4.44
11.40    24.51    17.67    		10.76    21.96    13.55    		4.89
23.92    9.73     40.81    		23.19    8.89     40.74    		1.12
-16.11   14.36    21.23    		-16.23   12.34    21.33    		2.03
-20.36   8.31     -17.33   		-20.04   8.94     -22.01   		4.74
