150, pa5-B-Output.txt 6
44.1686	106.9418	-211.5827	121.4211	225.9909	-436.5423	
-11.36   4.89     52.71    		-0.85    14.93    39.53    		95.89
-18.71   -30.25   -35.55   		-18.09   -27.92   -20.20   		30.67
20.22    22.45    -28.31   		18.03    -1.37    40.42    		96.89
-28.08   6.50     -34.62   		-17.70   -6.33    24.61    		95.02
-13.57   -28.53   -37.29   		-8.30    -6.35    9.78     		83.71
-19.90   -14.02   -46.24   		-7.08    -6.97    7.66     		87.41
-30.15   5.22     -35.26   		-17.70   -6.33    24.61    		97.39
-6.78    -19.73   -9.51    		-17.70   -6.33    24.61    		67.04
26.48    -13.31   -20.21   		-6.37    -6.40    14.58    		69.05
36.17    -8.43    -8.99    		18.03    -1.37    40.42    		90.13
-36.43   -25.71   -25.90   		-32.60   -22.04   -22.47   		23.66
28.43    -2.03    22.94    		18.03    -1.37    40.42    		65.31
-29.60   9.02     -19.49   		-17.70   -6.33    24.61    		83.27
38.71    -2.10    9.35     		18.03    -1.37    40.42    		73.53
19.52    -17.89   -23.31   		-6.37    -6.40    14.58    		68.51
38.01    3.09     -18.45   		18.03    -1.37    40.42    		93.18
36.45    -7.10    -21.36   		18.03    -1.37    40.42    		102.35
-30.94   -28.77   -27.46   		9.09     2.45     -21.03   		86.93
7.73     15.81    60.84    		18.03    -1.54    41.22    		91.51
15.67    -17.48   -2.82    		-6.37    -6.40    14.58    		50.76
26.67    -10.48   6.14     		15.58    -0.64    26.51    		59.70
-16.50   17.50    20.25    		15.58    -0.64    26.51    		63.58
-33.33   -0.34    -38.74   		-17.70   -6.33    24.61    		103.90
-14.97   10.65    -31.33   		-17.70   -6.33    24.61    		82.91
-0.23    -15.59   -5.30    		-17.70   -6.33    24.61    		60.94
6.21     5.10     -19.60   		-6.37    -6.40    14.58    		47.52
33.80    -10.30   -18.14   		15.58    -0.64    26.51    		84.42
-16.19   -30.82   -15.73   		-8.30    -6.35    9.78     		66.20
35.66    -4.35    -20.92   		18.03    -1.37    40.42    		99.42
-11.01   9.72     9.74     		6.69     7.77     9.91     		33.61
5.83     9.78     -16.41   		-6.37    -6.40    14.58    		45.63
-10.91   -27.67   -37.31   		-8.30    -6.35    9.78     		81.88
-34.82   -0.65    -38.05   		-17.70   -6.33    24.61    		104.61
-23.59   -31.98   -22.73   		-29.99   -23.56   -16.74   		22.01
-14.52   10.99    -21.84   		-17.70   -6.33    24.61    		73.02
