150, pa5-G-Output.txt 6
23.4802	14.5127	-11.9474	-3.0812	-45.5905	23.2766	
34.78    11.64    -13.44   		35.40    12.43    -12.25   		83.09
37.88    10.23    7.67     		17.06    24.85    13.93    		43.28
20.33    -3.31    36.92    		12.92    24.35    18.63    		51.50
-24.26   -27.30   -11.05   		-23.87   -27.68   -12.04   		29.11
-7.21    -23.86   -10.33   		-8.99    -16.61   -6.51    		26.87
-38.96   -21.75   -25.97   		-26.24   -31.88   -31.59   		23.50
-7.71    -11.71   7.16     		-8.63    -11.54   2.95     		31.15
34.98    -4.84    -17.89   		-8.89    11.09    10.25    		72.92
-4.50    -6.89    48.95    		9.54     24.55    22.69    		82.17
19.85    -12.34   2.83     		-6.20    12.73    5.66     		45.92
0.00     -19.03   -8.11    		-6.48    -13.25   -0.10    		29.34
-20.61   18.86    27.94    		-8.89    11.09    10.25    		70.38
-3.08    20.10    39.48    		12.92    24.35    18.63    		54.05
-30.51   -7.45    -40.22   		-31.76   -28.66   -19.19   		44.27
20.91    -15.42   -4.48    		-6.20    12.73    5.66     		52.51
5.93     -10.37   52.69    		9.54     24.55    22.69    		83.09
10.05    21.71    39.34    		23.73    16.35    27.28    		38.79
-8.07    7.33     -16.62   		-7.35    -12.88   0.38     		34.00
-4.26    -7.77    57.53    		9.54     24.55    22.69    		92.87
26.09    -4.25    -29.20   		-10.21   7.93     6.27     		73.02
-14.27   23.47    33.38    		9.54     24.55    22.69    		66.31
-27.34   -0.10    -38.72   		-33.25   -26.01   -17.03   		53.50
20.97    -15.87   -24.42   		-16.35   -6.46    1.60     		63.07
22.29    5.19     -31.04   		-6.20    12.73    5.66     		72.43
19.77    -15.49   -23.67   		-16.35   -6.46    1.60     		60.70
35.69    3.27     -16.72   		-8.89    11.09    10.25    		71.14
-17.56   -14.80   -45.12   		-29.30   -30.34   -19.24   		43.74
31.59    -7.05    17.71    		12.92    24.35    18.63    		51.77
-4.58    13.20    61.15    		28.09    12.76    19.44    		85.91
33.16    14.38    -7.98    		12.92    24.35    18.63    		54.84
-22.78   -4.22    -44.19   		-31.76   -28.66   -19.19   		52.24
-20.10   -34.07   -21.08   		-25.17   -31.47   -16.97   		26.17
6.31     -9.58    42.08    		9.54     24.55    22.69    		70.17
19.59    2.70     63.06    		17.73    20.42    38.34    		81.54
23.61    -17.22   -6.51    		-6.20    12.73    5.66     		58.21
18.45    1.82     63.37    		17.73    20.42    38.34    		82.99
-9.69    7.76     -8.23    		-10.50   -11.53   2.11     		31.69
10.76    -7.27    -25.37   		-13.57   -9.42    1.78     		48.35
-11.42   8.92     8.94     		-8.89    11.09    10.25    		40.38
27.00    18.40    -21.25   		-6.20    12.73    5.66     		68.31
-8.80    9.45     -23.18   		-17.21   -9.33    -1.17    		44.91
17.84    23.59    -22.52   		-8.89    11.09    10.25    		67.80
-21.64   19.75    29.27    		12.92    24.35    18.63    		73.53
2.98     -10.78   22.79    		-8.89    11.09    10.25    		49.82
-7.58    -27.59   -11.89   		-15.96   -22.74   -8.83    		30.92
-4.44    -21.61   -39.49   		-30.59   -28.56   -17.76   		47.51
3.30     -8.56    25.74    		-8.89    11.09    10.25    		51.49
0.62     -9.40    27.33    		-8.89    11.09    10.25    		54.47
-2.92    -24.61   -18.63   		-9.37    -18.71   -8.47    		32.22
-31.15   2.75     -14.44   		-10.05   -13.82   -2.26    		47.02
-34.29   -11.39   -10.10   		-19.61   -20.94   -7.10    		39.07
30.08    10.47    24.57    		25.61    14.78    23.29    		28.47
-27.90   -0.77    -11.91   		-10.05   -13.82   -2.26    		39.16
-3.07    -16.43   -40.65   		-15.96   -22.74   -8.83    		51.26
-5.96    -16.44   -42.88   		-15.96   -22.74   -8.83    		52.70
-6.43    8.37     -7.40    		-7.10    9.58     -0.41    		30.80
-24.12   -26.13   -10.13   		-19.61   -20.94   -7.10    		31.12
23.81    -17.52   -6.73    		-6.20    12.73    5.66     		58.87
-30.34   -7.24    -40.21   		-31.76   -28.66   -19.19   		44.48
40.08    7.09     1.91     		12.92    24.35    18.63    		53.04
30.39    -10.46   0.48     		-6.20    12.73    5.66     		57.44
33.17    14.51    11.50    		25.61    14.78    23.29    		32.29
20.05    18.65    49.31    		15.09    21.95    33.66    		51.25
33.38    13.21    -12.17   		12.92    24.35    18.63    		61.51
8.41     -15.18   -17.48   		-13.57   -9.42    1.78     		40.25
-21.64   -33.31   -23.65   		-25.75   -32.92   -23.21   		19.90
-7.07    -13.67   -44.08   		-15.96   -22.74   -8.83    		54.10
0.00     0.68     -22.66   		-17.35   -9.79    -1.61    		38.43
-9.03    5.19     39.21    		9.54     24.55    22.69    		67.43
-13.48   17.91    20.45    		-8.89    11.09    10.25    		55.36
-7.64    -11.26   10.23    		-8.63    -11.54   2.95     		34.94
-34.84   -22.65   -15.41   		-26.44   -28.19   -12.85   		32.11
-6.66    -6.46    31.17    		-8.89    11.09    10.25    		60.38
0.89     21.92    26.34    		12.92    24.35    18.63    		36.75
-7.89    9.09     -26.06   		-17.35   -9.79    -1.61    		47.34
-27.32   -19.65   -7.52    		-19.61   -20.94   -7.10    		31.54
-5.18    -19.64   -4.18    		-6.48    -13.25   -0.10    		28.16
11.93    -13.03   8.84     		-6.89    12.31    6.85     		41.45
28.77    -11.73   6.25     		-6.20    12.73    5.66     		56.06
30.91    -8.96    -19.16   		-6.20    12.73    5.66     		69.56
1.52     -18.73   -6.94    		-6.48    -13.25   -0.10    		29.99
25.26    3.55     32.33    		23.97    16.15    26.76    		39.56
27.22    -14.20   -25.48   		-16.35   -6.46    1.60     		71.98
-0.38    5.19     -15.99   		-6.48    -13.25   -0.10    		32.53
34.33    13.58    11.37    		25.61    14.78    23.29    		34.31
28.89    -8.55    -25.76   		-7.90    10.98    6.15     		74.00
-16.64   3.47     -0.95    		-10.50   -11.53   2.11     		32.41
12.04    11.52    -29.83   		-6.92    10.30    2.72     		63.75
-15.15   -9.74    -46.51   		-31.76   -28.66   -19.19   		51.86
