400, pa5-F-Output.txt 6
31.9933	-92.3746	-109.4167	64.3885	13.9334	-6.8895	
15.10    -11.30   -25.61   		12.54    -6.82    -24.07   		67.70
-4.24    -4.19    43.31    		7.12     23.29    18.99    		71.76
12.57    16.78    -14.24   		-3.10    21.32    11.38    		53.05
39.10    12.10    -3.94    		10.51    23.98    13.48    		56.04
-14.90   -33.40   -32.89   		-22.28   -28.63   -33.03   		29.14
-6.93    5.43     37.19    		7.12     23.29    18.99    		60.97
-10.82   4.92     -28.58   		-17.11   -7.49    0.93     		47.87
-28.30   -22.46   -7.67    		-11.81   -22.45   -7.70    		36.03
-4.85    5.67     -25.95   		-16.73   -5.49    1.85     		45.87
-9.38    -32.16   -33.91   		-36.23   -19.33   -32.95   		42.15
30.34    -12.03   13.54    		10.51    23.98    13.48    		57.37
32.32    -9.37    15.19    		10.51    23.98    13.48    		55.07
-26.26   -30.10   -33.81   		-26.00   -29.13   -31.48   		11.98
39.36    5.92     9.81     		16.27    20.56    24.71    		46.42
-29.78   -20.02   -7.11    		-11.81   -22.45   -7.70    		36.71
-36.77   -13.26   -11.39   		-25.69   -27.23   -10.92   		41.14
43.61    2.71     0.37     		10.51    23.98    13.48    		62.05
29.58    7.18     -34.66   		-11.71   12.73    7.94     		86.21
-14.53   -34.49   -13.91   		-22.52   -30.30   -13.41   		35.52
40.20    4.06     -15.32   		10.51    23.98    13.48    		73.66
-10.82   -2.43    12.47    		-8.12    -10.87   2.15     		37.08
40.62    -0.11    -16.83   		10.51    23.98    13.48    		78.30
15.32    7.39     -20.90   		-5.16    19.45    10.47    		60.27
7.46     21.81    26.49    		10.65    23.03    25.97    		31.64
4.16     7.55     -14.90   		-5.97    -12.87   -0.81    		37.01
-19.78   -35.88   -20.91   		-25.24   -29.03   -31.79   		25.30
30.57    -1.39    -33.42   		-5.16    19.45    10.47    		88.97
-5.64    -13.50   9.86     		-8.12    -10.87   2.15     		34.46
9.73     21.80    25.95    		10.65    23.03    25.97    		28.76
-14.10   18.50    22.22    		6.68     23.85    15.42    		56.68
33.79    13.97    6.05     		16.27    20.56    24.71    		37.30
-14.88   16.99    19.57    		6.68     23.85    15.42    		56.93
-29.42   -7.84    -38.59   		-29.39   -28.39   -19.09   		41.11
-22.40   -26.26   -40.28   		-22.28   -28.63   -33.03   		27.05
1.06     1.10     -24.92   		-5.97    -12.87   -0.81    		39.77
-10.71   -12.41   2.83     		-10.30   -11.16   1.60     		26.90
-14.19   4.09     -35.84   		-7.85    -14.23   -2.33    		55.43
38.34    12.90    5.93     		16.27    20.56    24.71    		43.27
-25.06   -4.55    -11.06   		-9.84    -13.75   -0.25    		35.09
43.50    4.96     5.55     		16.27    20.56    24.71    		55.59
-26.83   -31.86   -23.82   		-23.77   -30.41   -28.79   		13.08
7.45     -9.69    -26.53   		-13.95   -10.40   1.28     		46.32
-10.03   4.28     -26.99   		-17.07   -7.29    1.02     		45.28
-6.01    11.53    57.37    		11.97    22.55    31.84    		83.85
17.75    -2.63    -24.28   		-14.45   -6.57    2.92     		56.43
6.99     -19.45   -13.00   		-5.97    -12.87   -0.81    		37.34
-9.10    -13.39   4.90     		-8.70    -10.94   2.00     		28.92
32.25    14.72    10.47    		16.27    20.56    24.71    		30.39
7.70     -2.64    64.13    		17.35    21.14    32.61    		90.17
41.27    4.78     9.03     		16.27    20.56    24.71    		50.38
21.21    -2.86    -26.36   		-14.45   -6.57    2.92     		62.84
11.00    20.62    36.34    		13.73    21.20    28.51    		36.47
-21.13   -20.29   -4.10    		-9.84    -13.75   -0.25    		36.23
34.71    12.36    -22.32   		10.51    23.98    13.48    		76.13
-20.87   -19.95   -2.29    		-9.84    -13.75   -0.25    		36.31
7.83     -18.77   -10.08   		-5.97    -12.87   -0.81    		36.41
-4.35    7.17     -0.44    		-9.52    -13.83   -0.59    		34.24
2.49     -12.02   23.38    		-5.16    19.45    10.47    		54.32
-8.59    0.75     24.67    		-5.16    19.45    10.47    		52.53
40.53    -3.12    9.12     		10.51    23.98    13.48    		57.83
24.05    8.54     55.68    		17.35    21.14    32.61    		64.32
-36.68   -22.08   -25.67   		-26.00   -29.13   -31.48   		19.93
44.40    -0.70    -5.98    		10.51    23.98    13.48    		70.75
7.79     -13.39   -23.59   		-13.95   -10.40   1.28     		44.22
31.18    -14.95   -27.88   		-16.73   -5.49    1.85     		79.90
19.67    -7.55    41.52    		10.51    23.98    13.48    		62.93
10.86    -8.48    -27.80   		-13.95   -10.40   1.28     		51.27
-11.82   0.81     -37.31   		-7.85    -14.23   -2.33    		55.20
31.19    -15.12   -27.73   		-16.73   -5.49    1.85     		79.86
-9.14    -5.43    17.91    		-5.16    19.45    10.47    		51.76
5.26     -22.44   -24.41   		-4.25    -16.83   -4.40    		47.15
-33.28   -11.30   -10.28   		-18.56   -20.48   -4.87    		39.61
-13.68   -5.73    -1.03    		-10.30   -11.16   1.60     		23.47
-1.92    -14.10   -42.03   		-7.85    -14.23   -2.33    		62.31
6.34     -9.32    -25.75   		-13.95   -10.40   1.28     		44.25
5.41     9.36     63.28    		11.97    22.55    31.84    		83.67
-11.35   -19.59   -42.77   		-25.81   -29.51   -16.80   		43.04
27.73    -13.14   -31.93   		-16.73   -5.49    1.85     		78.21
-10.72   -17.64   -44.12   		-27.16   -29.06   -16.85   		46.09
32.69    12.16    11.78    		16.27    20.56    24.71    		31.46
8.40     -19.33   -11.09   		-5.97    -12.87   -0.81    		37.97
-2.92    -9.74    51.29    		7.12     23.29    18.99    		85.13
