400, pa5-H-Output.txt 6
33.3933	124.0916	52.8058	-29.2227	-16.4902	-59.8562	
14.62    21.11    22.17    		12.10    22.66    20.10    		17.07
5.26     -16.74   -25.37   		-16.36   -8.59    -4.29    		42.19
-34.80   -16.69   -47.13   		-33.01   -30.55   -25.96   		39.57
-41.62   -0.62    -18.65   		-20.81   -21.93   -9.04    		54.06
-7.64    24.13    20.65    		11.93    22.67    19.93    		48.07
15.10    17.98    -17.93   		-6.23    10.02    7.84     		53.55
30.09    11.69    -26.18   		-5.78    14.04    12.75    		75.54
20.07    21.33    41.61    		15.45    23.33    36.48    		40.17
-42.66   -6.72    -14.70   		-20.81   -21.93   -9.04    		50.94
-39.08   1.40     -35.46   		-20.81   -21.93   -9.04    		61.43
-0.06    -11.35   -31.99   		-16.36   -8.59    -4.29    		44.70
2.31     22.34    30.97    		12.38    22.11    22.97    		38.83
-4.99    -4.14    -36.01   		-16.36   -8.59    -4.29    		49.56
14.06    -13.70   5.18     		-2.70    11.02    5.56     		39.52
-17.76   6.58     -14.59   		-17.14   -3.61    -2.85    		37.99
-30.65   3.92     -13.71   		-14.71   -7.11    -1.17    		48.72
35.39    3.80     -24.74   		-5.78    14.04    12.75    		78.80
39.81    4.89     -11.87   		11.93    22.67    19.93    		69.49
-23.39   -30.67   -36.79   		-33.01   -30.55   -25.96   		18.67
16.13    23.02    20.96    		17.86    21.61    22.56    		10.77
14.23    -17.12   -0.19    		-8.19    6.22     5.44     		43.75
24.00    -13.55   -2.30    		-6.23    10.02    7.84     		52.03
21.29    7.68     -21.23   		-6.23    10.02    7.84     		57.54
38.69    9.08     -3.17    		15.76    23.03    20.45    		55.45
4.23     -3.70    56.83    		12.38    22.11    22.97    		81.86
32.00    20.98    -15.12   		15.76    23.03    20.45    		64.67
-32.48   -4.40    -6.42    		-14.71   -7.11    -1.17    		46.48
39.78    2.22     -1.12    		15.76    23.03    20.45    		59.27
-29.39   -32.10   -21.52   		-28.87   -31.26   -21.70   		18.19
24.97    -12.20   0.06     		-6.23    10.02    7.84     		51.19
-28.51   -2.52    -48.52   		-32.83   -25.13   -18.02   		59.44
6.87     -6.05    23.81    		-2.70    11.02    5.56     		41.81
24.82    -4.63    13.14    		11.95    22.65    20.05    		44.28
-31.94   7.07     -39.33   		-17.54   -23.55   -12.66   		63.39
26.84    -6.72    11.04    		15.76    23.03    20.45    		50.61
9.23     8.99     -13.48   		-2.70    11.02    5.56     		37.29
11.57    -3.11    -20.78   		-3.97    8.58     2.14     		46.63
-14.06   8.65     -40.96   		-16.36   -8.59    -4.29    		64.95
27.96    10.93    19.83    		15.76    23.03    20.45    		22.74
20.04    -11.39   3.80     		-6.23    10.02    7.84     		44.16
-4.68    -0.61    18.89    		-6.23    10.02    7.84     		37.72
-35.34   -20.25   -43.79   		-28.70   -31.30   -37.65   		31.37
-38.74   6.69     -28.86   		-20.81   -21.93   -9.04    		61.77
-32.95   -27.46   -16.83   		-31.88   -26.89   -18.35   		26.15
-25.15   -10.33   -52.66   		-31.33   -30.47   -22.92   		53.93
20.95    21.57    -26.56   		-7.05    16.68    15.08    		75.53
-24.63   -32.47   -29.56   		-30.50   -30.97   -23.45   		14.28
17.60    -17.49   2.50     		-2.70    11.02    5.56     		47.66
-15.08   -11.43   -48.75   		-32.31   -25.40   -17.97   		53.38
23.60    4.28     42.84    		15.76    23.03    20.45    		49.43
7.56     -6.48    -22.00   		-14.71   -7.11    -1.17    		39.90
30.50    10.95    15.45    		15.76    23.03    20.45    		26.76
15.71    23.40    17.24    		14.14    23.10    18.61    		14.84
3.94     16.72    9.84     		4.09     18.53    8.57     		23.95
33.25    13.68    7.47     		15.76    23.03    20.45    		34.52
0.94     14.72    5.26     		-0.19    11.66    3.21     		23.68
32.24    -3.32    0.64     		13.62    23.12    18.01    		55.22
36.55    11.74    -15.50   		11.93    22.67    19.93    		68.75
-36.04   1.77     -14.89   		-14.71   -7.11    -1.17    		55.81
-15.78   7.16     -43.18   		-16.36   -8.59    -4.29    		67.42
-29.33   10.67    -24.19   		-14.71   -7.11    -1.17    		59.27
22.38    15.00    -26.22   		-6.23    10.02    7.84     		67.70
-21.89   -2.83    -49.40   		-32.18   -24.62   -17.55   		60.09
-7.40    10.26    31.38    		8.75     21.70    18.92    		52.62
-32.47   6.40     -39.83   		-17.39   -23.62   -12.82   		63.44
23.99    8.06     33.67    		15.76    23.03    20.45    		33.56
4.68     -5.83    22.08    		-5.62    10.32    7.75     		41.28
-33.16   -2.04    -6.45    		-14.71   -7.11    -1.17    		48.23
-14.72   -29.49   -38.47   		-31.33   -30.47   -22.92   		31.55
0.12     -10.38   -32.18   		-16.36   -8.59    -4.29    		45.02
2.63     19.97    47.39    		15.76    23.03    20.45    		57.04
-15.77   -6.69    -2.32    		-14.71   -7.11    -1.17    		23.70
9.16     17.18    64.24    		17.46    21.89    42.17    		80.23
-40.76   4.73     -28.30   		-20.81   -21.93   -9.04    		61.48
18.02    18.51    -26.81   		-6.23    10.02    7.84     		67.33
16.63    22.13    31.61    		22.27    15.47    27.33    		24.20
-11.76   2.08     1.28     		-13.34   -7.49    0.20     		28.08
23.99    24.81    -10.40   		15.76    23.03    20.45    		54.20
22.64    20.01    -26.86   		-7.05    16.68    15.08    		76.09
27.26    -8.74    -9.73    		-6.23    10.02    7.84     		56.04
-41.43   -6.91    -9.38    		-20.81   -21.93   -9.04    		50.66
19.26    13.49    58.40    		17.46    21.89    42.17    		68.67
22.35    4.69     37.96    		15.76    23.03    20.45    		42.16
9.06     10.37    -9.89    		-2.70    11.02    5.56     		32.81
23.33    -10.96   5.32     		-6.23    10.02    7.84     		47.62
-23.49   -19.46   -48.88   		-29.01   -31.22   -21.96   		41.94
36.19    2.44     9.95     		15.76    23.03    20.45    		45.60
9.88     19.15    -10.91   		-2.70    11.02    5.56     		41.54
-14.63   -6.53    -1.78    		-14.71   -7.11    -1.17    		23.01
30.91    21.52    -5.44    		15.76    23.03    20.45    		48.67
-9.85    -29.23   -26.78   		-17.16   -23.73   -13.08   		31.35
-19.64   -8.95    -51.04   		-32.26   -25.06   -17.78   		56.62
-26.51   -31.79   -36.21   		-32.52   -30.18   -35.65   		14.19
35.48    0.73     7.82     		15.76    23.03    20.45    		48.33
-24.25   -24.10   -45.54   		-33.01   -30.55   -25.96   		31.76
12.91    -5.31    61.53    		12.38    22.11    22.97    		86.64
3.51     -11.11   4.24     		-9.34    4.12     3.41     		28.22
22.49    13.82    40.52    		21.44    15.97    28.59    		38.35
8.47     -6.02    41.09    		12.38    22.11    22.97    		62.41
1.28     17.88    42.98    		11.93    22.67    19.93    		53.75
0.46     -16.49   -30.69   		-16.36   -8.59    -4.29    		44.61
22.61    18.06    31.45    		21.44    15.97    28.59    		23.57
21.75    15.53    -28.22   		-6.23    10.02    7.84     		70.17
20.37    24.94    15.25    		19.33    21.46    22.70    		12.91
26.91    21.58    -18.52   		1.14     21.22    14.58    		66.15
32.10    11.55    11.14    		15.76    23.03    20.45    		31.04
