400, pa5-J-Output.txt 6
803.9383	-240.6321	830.4045	-438.5405	830.4045	830.4045	
-39.99   -9.16    -11.36   		20.46    20.56    17.76    		126.56
9.10     2.44     64.78    		22.64    15.78    67.42    		112.34
-1.90    20.58    14.81    		20.46    20.56    17.76    		38.38
-32.21   -15.48   -44.84   		18.74    -2.59    -29.88   		105.24
-23.67   -22.58   -1.75    		11.25    6.96     -29.34   		72.52
22.75    6.60     32.57    		21.29    8.22     33.73    		44.84
-12.47   -12.77   -46.25   		13.60    6.92     -41.16   		101.00
-9.16    4.17     62.90    		7.26     26.35    49.16    		109.90
-6.10    -10.08   9.43     		20.94    19.39    19.82    		71.55
-2.50    -16.49   -36.85   		12.18    6.95     -34.03   		85.49
-42.35   -11.69   -20.27   		11.25    6.96     -29.34   		92.07
6.08     15.34    66.98    		17.97    21.47    62.64    		101.74
-9.89    -6.73    10.00    		20.56    20.31    18.20    		70.79
-40.70   -4.12    -12.46   		11.25    6.96     -29.34   		85.55
13.70    20.80    30.37    		20.58    14.54    25.18    		24.74
5.88     -9.43    -25.16   		13.53    -1.50    -20.70   		60.11
-9.14    8.90     -19.16   		20.46    20.56    17.76    		85.67
19.90    21.25    -28.95   		20.46    20.56    17.76    		84.21
-28.83   -15.14   -46.14   		12.96    6.93     -37.94   		106.21
-11.67   -13.27   0.96     		11.25    6.96     -29.34   		59.28
38.82    -0.63    -19.96   		20.46    20.56    17.76    		83.92
-37.55   -7.83    -6.20    		11.25    6.96     -29.34   		80.56
-1.11    22.45    27.40    		19.24    8.83     30.29    		46.65
21.39    -0.17    42.17    		23.09    7.44     42.44    		68.02
-6.92    13.49    38.53    		18.31    8.62     39.48    		71.12
-38.28   -13.48   -8.00    		11.25    6.96     -29.34   		83.13
-7.24    -1.04    50.21    		17.80    8.30     51.52    		101.66
14.77    26.02    6.77     		20.46    20.56    17.76    		26.49
1.94     -7.14    66.42    		15.83    24.09    53.05    		113.80
36.76    -3.81    7.20     		19.91    15.26    23.42    		55.51
19.06    25.42    4.43     		20.46    20.56    17.76    		28.42
-7.40    -23.83   -38.23   		12.26    6.94     -34.45   		91.05
-32.62   -21.00   -5.63    		11.25    6.96     -29.34   		80.01
-38.93   2.95     -18.91   		11.25    6.96     -29.34   		86.78
24.02    -14.98   -3.29    		20.46    20.54    17.79    		72.35
25.27    -15.38   -5.51    		20.46    20.56    17.76    		75.30
-13.63   12.44    21.94    		19.24    8.83     30.29    		64.35
-20.74   -0.11    -44.14   		12.87    6.93     -37.50   		98.46
-8.93    7.18     -30.43   		20.46    20.56    17.76    		102.10
-35.88   -25.14   -15.24   		11.25    6.96     -29.34   		88.69
11.25    -3.19    64.22    		23.95    14.19    68.75    		117.62
-21.11   -3.02    -45.87   		13.19    6.93     -39.10   		101.34
-5.46    -3.29    45.32    		20.31    8.51     32.08    		79.83
